X__1,FDR,desc
PBANKA_1360400,3.9582838476317394e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1360500,0.00551997949310355,ethanolamine-phosphate cytidylyltransferase
PBANKA_1361300,0.0059873160134930395,"TBC domain protein, putative"
PBANKA_1361800,1.75581360715035e-11,"conserved Plasmodium protein, unknown function"
PBANKA_1362500,0.0253836956031128,"peptidase, putative"
PBANKA_1363300,0.000152865396833599,"conserved Plasmodium protein, unknown function"
PBANKA_1363700,0.00732461456302817,AP2 domain transcription factor AP2-O4
PBANKA_1364200,0.000906421502416651,"60S ribosomal protein L17, putative"
PBANKA_1364300,5.88914062573672e-06,"glycerol kinase, putative"
PBANKA_1364400,0.00445500255740604,"inner membrane complex protein 1f, putative"
PBANKA_1365200,1.3391560523532499e-05,"thioredoxin-related protein, putative"
PBANKA_1365400,0.0129499192005981,"vacuolar fusion protein MON1, putative"
PBANKA_1365500,1.8490139953431302e-10,exported protein IBIS1
PBANKA_1400600,4.7164200730625e-26,"cytoadherence linked asexual protein, putative"
PBANKA_1400700,6.770608424464718e-56,"Plasmodium exported protein, unknown function"
PBANKA_1401000,0.0437920690577665,"conserved Plasmodium protein, unknown function"
PBANKA_1401200,0.0032435245860028303,"ATP-dependent RNA helicase DHR1, putative"
PBANKA_1401300,0.000452848340422406,"40S ribosomal protein S7, putative"
PBANKA_1401400,0.0386449527831321,"conserved Plasmodium protein, unknown function"
PBANKA_1401700,0.007402480128745529,"SNARE protein, putative"
PBANKA_1402400,9.98870894968783e-21,"conserved Plasmodium protein, unknown function"
PBANKA_1402800,6.297730655949849e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1403000,4.92119140615247e-08,"small heat shock protein, putative"
PBANKA_1403200,0.00302639644197983,"cyclin, putative"
PBANKA_1403300,0.000417527039825847,NLI interacting factor-like phosphatase
PBANKA_1403900,2.0982081202700898e-05,"AAR2 protein, putative"
PBANKA_1404000,0.0024318579187913,"mitogen-activated protein kinase phosphatase 1, putative"
PBANKA_1404200,0.0342198569932226,"conserved Plasmodium protein, unknown function"
PBANKA_1404600,0.0123940737160672,"conserved Plasmodium protein, unknown function"
PBANKA_1405100,0.0166039482362799,"V-type proton ATPase subunit H, putative"
PBANKA_1405600,0.000360937949445346,"U3 small nucleolar RNA-associated protein 6, putative"
PBANKA_1405700,3.8406231060612e-10,"DnaJ protein, putative"
PBANKA_1405800,0.0154012703642202,"ATP-dependent RNA helicase DBP6, putative"
PBANKA_1406100,0.0462176234869436,"DNA-directed RNA polymerase subunit alpha, putative"
PBANKA_1406400,4.81810337306514e-13,"tripartite motif protein, putative"
PBANKA_1406500,3.01885763703153e-07,"conserved Plasmodium protein, unknown function"
PBANKA_1406600,1.2220498725634e-06,"CCAAT-binding transcription factor, putative"
PBANKA_1406700,1.57341335255272e-12,"carbamoyl phosphate synthetase, putative"
PBANKA_1406800,9.790489987879828e-37,"40S ribosomal protein S27, putative"
PBANKA_1407800,0.0038555900775329205,"U4/U6 small nuclear ribonucleoprotein PRP3, putative"
PBANKA_1407900,0.0297076775909417,"HORMA domain protein, putative"
PBANKA_1408300,1.4143160209871498e-08,"conserved Plasmodium protein, unknown function"
PBANKA_1408700,0.000743212108249659,"conserved Plasmodium protein, unknown function"
PBANKA_1408900,0.0140881450939276,"conserved Plasmodium protein, unknown function"
PBANKA_1409100,1.14893369425804e-09,"ras-related protein Rab-5B, putative"
PBANKA_1409300,6.322107660125629e-07,"conserved Plasmodium protein, unknown function"
PBANKA_1409400,9.45776813528703e-13,"mitochondrial ribosomal protein S15 precursor, putative"
PBANKA_1409800,0.000620329612246087,"ATP synthase subunit gamma, mitochondrial, putative"
PBANKA_1410000,2.45740498840648e-10,"26S protease regulatory subunit 7, putative"
PBANKA_1410300,1.5938050355268202e-05,"M1-family alanyl aminopeptidase, putative"
PBANKA_1410400,2.7279980929715098e-06,"V-type proton ATPase catalytic subunit A, putative"
PBANKA_1410800,0.00062500565168436,"mitochondrial ribosomal protein S35 precursor, putative"
PBANKA_1410900,1.54425812397222e-07,"translation initiation factor IF-2, putative"
PBANKA_1410950,0.00100605446172337,apical ring associated protein 1
PBANKA_1411000,2.1304785698623302e-28,"conserved Plasmodium protein, unknown function"
PBANKA_1411100,0.0006444644503543849,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial"
PBANKA_1411200,0.000126188479183659,"conserved Plasmodium protein, unknown function"
PBANKA_1411400,3.40083667292201e-05,"ubiquitin-like protein nedd8 homologue, putative"
PBANKA_1411500,0.0142610537292555,"conserved Plasmodium protein, unknown function"
PBANKA_1412000,0.0199398395834136,"conserved Plasmodium protein, unknown function"
PBANKA_1412400,4.16020822929645e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1413200,0.0436281399479483,"pinin/SDK/MemA domain-containing protein, putative"
PBANKA_1413400,2.6338153832838596e-24,"general transcription factor IIH subunit 2, putative"
PBANKA_1413800,2.7996161346369e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1413900,0.0132862256419938,"zinc finger (CCCH type) protein, putative"
PBANKA_1414500,0.0256195217096681,"protein kinase, putative"
PBANKA_1414600,0.0020931570880687697,"inositol polyphosphate kinase, putative"
PBANKA_1415100,9.00681691480347e-06,choline-phosphate cytidylyltransferase
PBANKA_1415600,0.0026704319478353103,"DNA replication licensing factor MCM4, putative"
PBANKA_1415700,6.09519605850652e-05,"AP2 domain transcription factor AP2-G3, putative"
PBANKA_1415800,2.73817139588028e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1415900,1.28831621978798e-10,"zinc finger protein, putative"
PBANKA_1416300,2.5799901820865804e-07,"40S ribosomal protein S19, putative"
PBANKA_1417300,0.0031178652891876,"translocation protein SEC63, putative"
PBANKA_1417800,0.00431861275564932,"tRNA (guanine(26)-N(2))-dimethyltransferase, putative"
PBANKA_1418100,0.000155148603591728,"ACDC domain-containing protein, putative"
PBANKA_1418800,0.0335347169584094,"SNARE protein, putative"
PBANKA_1419100,1.03882425453018e-20,"dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, putative"
PBANKA_1419200,2.52533217524922e-09,"RNA-binding protein, putative"
PBANKA_1419500,7.73257882737277e-07,"conserved protein, unknown function"
PBANKA_1419800,0.0466067209900859,"3',5'-cyclic nucleotide phosphodiesterase, putative"
PBANKA_1419900,0.0133939728300574,"phosphodiesterase gamma, putative"
PBANKA_1420200,0.00537637051488761,"mitochondrial ribosomal protein S5 precursor, putative"
PBANKA_1420800,0.0148535496581846,"conserved Plasmodium protein, unknown function"
PBANKA_1421600,2.11502957191912e-05,"calcium/calmodulin-dependent protein kinase, putative"
PBANKA_1421900,0.00114367651523344,"GTP-binding translation elongation factor, putative"
PBANKA_1422200,0.0307328856940603,"cation diffusion facilitator family protein, putative"
PBANKA_1422600,0.0318440136043592,"selenoprotein, putative"
PBANKA_1422700,1.6221084674010297e-37,"superoxide dismutase [Fe], putative"
PBANKA_1423300,0.000121712370883612,"DNA/RNA-binding protein Alba 1, putative"
PBANKA_1423500,6.92873489041782e-11,"60S ribosomal protein L13-2, putative"
PBANKA_1423600,6.09575596309746e-06,"40S ribosomal protein S16, putative"
PBANKA_1424300,6.405748197347249e-33,"conserved Plasmodium protein, unknown function"
PBANKA_1424400,0.0466045665212725,"CS domain protein, putative"
PBANKA_1425000,3.17796979618787e-10,"RNA-binding protein, putative"
PBANKA_1425300,3.16509634005728e-05,"trypsin-like serine protease, putative"
PBANKA_1425400,0.0333415971296791,"conserved protein, unknown function"
PBANKA_1425900,1.29330253130613e-10,"conserved Plasmodium protein, unknown function"
PBANKA_1426000,0.00488365218092807,"histone-arginine methyltransferase CARM1, putative"
PBANKA_1426100,2.33645674122466e-05,"conserved protein, unknown function"
PBANKA_1426500,0.000452848340422406,"cullin-1, putative"
PBANKA_1426800,0.0017300971774013199,"conserved Plasmodium protein, unknown function"
PBANKA_1426900,0.035056638318069,"ATP-dependent RNA helicase DBP1, putative"
PBANKA_1427000,1.02135349302014e-21,protein phosphatase PPM7
PBANKA_1427200,0.00010264732583265301,protein phosphatase PPM5
PBANKA_1427300,3.23133166312822e-05,"ABC1 family, putative"
PBANKA_1427600,0.0237975274772448,"conserved Plasmodium protein, unknown function"
PBANKA_1428300,0.00157161957496097,"WD repeat-containing protein, putative"
PBANKA_1428700,4.178550709282279e-59,"eukaryotic translation initiation factor 3 subunit A, putative"
PBANKA_1428800,0.00207205765633953,"iron-sulfur subunit of succinate dehydrogenase, putative"
PBANKA_1429200,0.0293839213257113,"conserved Plasmodium protein, unknown function"
PBANKA_1429600,5.94796949111986e-15,proline--tRNA ligase
PBANKA_1429700,6.05900034768097e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1430400,2.2818706023032898e-20,"adrenodoxin-type ferredoxin, putative"
PBANKA_1430600,0.0426060490968139,"conserved Plasmodium protein, unknown function"
PBANKA_1430900,0.000988936086368124,"conserved Plasmodium protein, unknown function"
PBANKA_1431000,0.00031724093589063197,"peptidyl-prolyl cis-trans isomerase, putative"
PBANKA_1431050,1.2335168517539198e-35,"10 kDa chaperonin, putative"
PBANKA_1432400,2.46419423505018e-07,perforin-like protein 2
PBANKA_1432500,0.0294977605044361,"DNA-binding chaperone, putative"
PBANKA_1432700,2.21359086045688e-11,"meiotic recombination protein SPO11, putative"
PBANKA_1432800,0.000106040297380873,"multiple RNA-binding domain-containing protein 1, putative"
PBANKA_1432900,0.0231687992125283,"GTP-binding protein, putative"
PBANKA_1433000,0.00489505894957165,"conserved Plasmodium protein, unknown function"
PBANKA_1433600,0.0025893146750425302,thrombospondin-related apical membrane protein
PBANKA_1434100,2.27156278533766e-05,"dynamin-like protein, putative"
PBANKA_1434800,1.60368672351756e-05,"aminophospholipid-transporting P-ATPase, putative"
PBANKA_1436100,4.782568513556731e-08,"heterochromatin protein 1, putative"
PBANKA_1436500,3.66851224491448e-17,"conserved Plasmodium protein, unknown function"
PBANKA_1436600,0.00117958574859036,inner membrane complex protein 1h
PBANKA_1437500,0.0357112564710687,AP2 domain transcription factor AP2-G
PBANKA_1437600,2.8607360941152897e-05,"glideosome-associated protein 45, putative"
PBANKA_1438600,0.0444337525290242,vacuolar iron transporter
PBANKA_1438700,0.00100347646097212,"citrate/oxoglutarate carrier protein, putative"
PBANKA_1439000,0.0429571761221732,"conserved Plasmodium protein, unknown function"
PBANKA_1439200,0.0139337380679658,"polyadenylate-binding protein 1, putative"
PBANKA_1440700,0.0178272645468605,"ubiquitin-activating enzyme E1, putative"
PBANKA_1441400,0.0175293824292514,"proliferating cell nuclear antigen 2, putative"
PBANKA_1441700,4.65657958281096e-05,"parasitophorous vacuolar protein 2, putative"
PBANKA_1442200,1.7178634198042099e-13,protein SOC2
PBANKA_1442500,0.000341695095472194,"elongator complex protein 3, putative"
PBANKA_1442800,0.0170545102947349,leucine-rich repeat protein
PBANKA_1443200,1.33891887230208e-32,"RNA pseudouridylate synthase, putative"
PBANKA_1443300,4.62087181685503e-30,"merozoite surface protein 9, putative"
PBANKA_1443400,4.42258248149544e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1443700,2.1932608603591699e-07,"conserved Plasmodium protein, unknown function"
PBANKA_1444000,3.2764837572177003e-06,macrophage migration inhibitory factor
PBANKA_1444100,4.64659259706158e-20,"T-complex protein 1 subunit gamma, putative"
PBANKA_1444900,0.0250578689298518,"vacuolar transporter chaperone, putative"
PBANKA_1445000,0.0103769661487709,"subpellicular microtubule protein 2, putative"
PBANKA_1445100,9.8028572024049e-43,"ATP-dependent protease subunit ClpQ, putative"
PBANKA_1445300,2.0889233491870498e-05,"sun-family protein, putative"
PBANKA_1445500,0.000780645366711333,"pre-mRNA-splicing regulator, putative"
PBANKA_1445700,0.0151350597536875,"conserved Plasmodium protein, unknown function"
PBANKA_1446800,6.86627799732407e-20,"60 kDa chaperonin, putative"
PBANKA_1446900,3.5727956898196794e-05,"dihydrolipoyl dehydrogenase, mitochondrial, putative"
PBANKA_1447700,3.809515261821921e-09,"elongation factor G, putative"
PBANKA_1448000,4.03069280337105e-06,"pentatricopeptide repeat domain-containing protein, putative"
PBANKA_1449300,2.72548847007173e-06,"upregulated in late gametocytes ULG8, putative"
PBANKA_1449400,5.3370607012506506e-11,"splicing factor 3B subunit 3, putative"
PBANKA_1449700,0.000766825006500094,"conserved Plasmodium protein, unknown function"
PBANKA_1449800,5.517264379386279e-10,"inorganic pyrophosphatase, putative"
PBANKA_1450200,3.21082967113638e-08,"serine hydroxymethyltransferase, putative"
PBANKA_1451200,3.0307947231177005e-13,"p25-alpha family protein, putative"
PBANKA_1451500,0.000637311096778405,"conserved Plasmodium protein, unknown function"
PBANKA_1452300,5.69467839071908e-07,"conserved protein, unknown function"
PBANKA_1452500,0.00421980776992332,"conserved Plasmodium protein, unknown function"
PBANKA_1453400,0.0202370890593904,protein kinase 2
PBANKA_1453500,0.000175322731911827,"HD superfamily phosphohydrolase protein, putative"
PBANKA_1453600,9.93913497798405e-07,"mitochondrial ribosomal protein L23 precursor, putative"
PBANKA_1454100,4.7812243009366e-10,"ATP-dependent zinc metalloprotease FTSH 1, putative"
PBANKA_1454800,8.04206630200963e-06,"RNA-binding protein, putative"
PBANKA_1455100,5.816456860111129e-25,"replication factor C subunit 4, putative"
PBANKA_1455200,1.23191703394778e-06,"ATP-dependent RNA helicase DBP9, putative"
PBANKA_1456200,0.0192830542458529,"rab specific GDP dissociation inhibitor, putative"
PBANKA_1456500,0.0131161763408096,"zinc finger protein, putative"
PBANKA_1457100,3.77178532453084e-05,"WD repeat-containing protein 82, putative"
PBANKA_1457200,2.38043801356957e-05,"double C2-like domain-containing protein, putative"
PBANKA_1457500,0.027304131965909,"RNA polymerase II transcription factor B subunit 2, putative"
PBANKA_1457900,0.0335347169584094,"conserved Plasmodium protein, unknown function"
PBANKA_1458500,0.0141162157967902,"NEDD8-conjugating enzyme UBC12, putative"
PBANKA_1459300,0.0039555631814878,actin I
PBANKA_1459500,0.0161538698967927,"myosin A tail domain interacting protein MTIP, putative"
PBANKA_1459800,0.0010640909577390699,"conserved Plasmodium protein, unknown function"
PBANKA_1460400,4.361991177889241e-12,"peptidyl-prolyl cis-trans isomerase FKBP35, putative"
PBANKA_1460700,0.000737344531567634,dipeptidyl aminopeptidase 2
PBANKA_1461100,6.350861839992621e-15,"pre-mRNA-splicing factor RBM22, putative"
PBANKA_1461200,8.1114444513194e-07,"conserved Plasmodium protein, unknown function"
PBANKA_1462000,7.68254789667206e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1462800,0.0290169835130175,"apicoplast dimethyladenosine synthase, putative"
PBANKA_1463000,0.0196818905207818,osmiophilic body protein G377
PBANKA_1463400,1.80150965615281e-10,"AP-3 complex subunit sigma, putative"
PBANKA_1463700,1.863628122722e-15,"DNA repair protein rhp16, putative"
PBANKA_1464200,2.97300854881646e-10,"thymidylate kinase, putative"
PBANKA_1464900,2.4749888202229197e-06,"rhoptry neck protein 3, putative"
PBANKA_1465051,2.71701964130144e-26,"Plasmodium exported protein, unknown function"
PBANKA_MIT02800:rRNA,0.000235306743893054,no description
